2690,300,1306,1369
2695,300,1325,1372
2701,300,1316,1369
2707,300,1319,1367
2712,300,1308,1388
2718,300,1324,1375
2724,300,1320,1368
2729,300,1328,1369
2736,300,1318,1388
2742,300,1327,1376
2747,300,1321,1363
2753,300,1310,1391
2759,300,1330,1376
2764,300,1324,1378
2770,300,1324,1379
2776,300,1315,1360
2782,300,1331,1376
2788,300,1318,1376
2793,300,1330,1362
2799,300,1315,1391
2805,300,1329,1376
2810,300,1336,1388
2817,300,1323,1396
2823,300,1328,1375
2828,300,1322,1379
2834,300,1320,1380
2840,300,1317,1375
2845,300,1327,1388
2851,300,1320,1392
2857,300,1329,1393
2863,300,1306,1384
2869,300,1319,1390
2875,300,1326,1370
2880,300,1309,1387
2886,300,1336,1378
2892,300,1327,1380
2897,300,1326,1383
2904,300,1320,1369
2910,300,1321,1373
2915,300,1319,1380
2921,300,1336,1367
2927,300,1315,1376
2932,300,1325,1360
2938,300,1317,1376
2945,300,1321,1375
2950,300,1324,1358
2956,300,1323,1370
2962,300,1319,1372
2967,300,1331,1372
2973,300,1343,1377
2979,300,1326,1374
2984,300,1351,1378
2991,300,1308,1383
2997,300,1335,1380
3002,300,1323,1376
3008,250,1348,1392
3014,250,1381,1434
3019,250,1397,1448
3025,250,1418,1472
3032,250,1442,1502
3037,250,1451,1504
3043,250,1464,1534
3048,250,1480,1531
3054,250,1476,1528
3060,250,1478,1558
3065,250,1508,1565
3072,250,1514,1588
3078,250,1524,1580
3083,250,1543,1608
3089,250,1560,1601
3095,250,1539,1634
3100,250,1548,1630
3106,250,1585,1656
3112,250,1572,1653
3118,250,1569,1664
3124,250,1593,1668
3130,250,1575,1666
3135,250,1583,1671
3141,250,1605,1667
3147,250,1599,1691
3152,250,1602,1681
3159,250,1615,1689
3165,250,1622,1689
3170,250,1593,1691
3176,250,1595,1677
3182,250,1630,1692
3187,250,1624,1721
3193,250,1616,1708
3200,250,1618,1712
3205,250,1605,1711
3211,250,1599,1685
3216,250,1622,1670
3222,250,1641,1694
3228,250,1612,1703
3233,250,1600,1706
3239,250,1631,1711
3246,250,1629,1728
3251,250,1620,1704
3257,250,1645,1688
3263,250,1639,1739
3268,250,1613,1727
3274,250,1627,1718
3280,250,1623,1722
3286,250,1608,1714
3292,250,1628,1721
3298,250,1634,1702
3303,250,1636,1716
3309,250,1608,1725
3315,250,1644,1715
3320,250,1641,1725
3326,250,1645,1728
3333,250,1644,1726
3338,250,1634,1732
3344,250,1632,1728
3350,250,1626,1739
3355,250,1640,1727
3361,250,1644,1720
3367,250,1609,1740
3373,250,1622,1712
3379,250,1620,1718
3384,250,1631,1721
3390,250,1646,1716
3396,250,1636,1719
3401,250,1614,1735
3407,250,1620,1722
3414,250,1647,1716
3419,250,1637,1696
3425,250,1620,1701
3431,250,1632,1712
3436,250,1607,1708
3442,250,1623,1704
3448,250,1624,1715
3453,250,1636,1721
3460,250,1621,1686
3466,250,1608,1704
3471,250,1625,1714
3477,250,1628,1711
3483,250,1627,1719
3488,250,1638,1731
3494,250,1629,1732
3501,250,1632,1718
3506,250,1631,1736
3512,250,1632,1737
3518,250,1620,1710
3523,250,1615,1715
3529,250,1636,1704
3535,250,1626,1724
3540,250,1622,1734
3547,250,1644,1720
3552,250,1632,1739
3558,250,1635,1712
3564,250,1639,1740
3569,250,1653,1727
3575,250,1643,1714
3581,250,1630,1737
3587,250,1634,1722
3593,250,1622,1712
3599,250,1624,1712
3604,250,1646,1722
3610,250,1634,1714
3616,250,1629,1716
3621,250,1642,1716
3628,250,1647,1706
3634,250,1643,1732
3639,250,1615,1721
3645,250,1653,1728
3651,250,1640,1716
3656,250,1640,1701
3662,250,1651,1716
3668,250,1647,1707
3674,250,1630,1715
3680,250,1636,1722
3686,250,1648,1708
3691,250,1639,1717
3697,250,1631,1720
3702,250,1661,1723
3708,250,1640,1718
3715,250,1643,1717
3720,250,1649,1713
3726,250,1646,1732
3732,250,1636,1730
3737,250,1622,1712
3743,250,1660,1735
3749,250,1636,1739
3755,250,1622,1724
3761,250,1633,1718
3767,250,1626,1729
3772,250,1635,1726
3778,250,1638,1730
3784,250,1651,1726
3789,250,1637,1721
3795,250,1617,1725
3802,250,1639,1721
3807,250,1628,1715
3813,250,1647,1724
3819,250,1651,1729
3824,250,1644,1715
3830,250,1628,1724
3836,250,1628,1722
3842,250,1640,1727
3848,250,1649,1718
3854,250,1650,1718
3859,250,1656,1724
3865,250,1637,1720
3870,250,1648,1724
3876,250,1643,1721
3883,250,1650,1729
3888,250,1644,1708
3894,250,1653,1696
3900,250,1643,1705
3905,250,1636,1726
3911,250,1647,1733
3917,250,1636,1724
3922,250,1644,1723
3929,250,1652,1712
3935,250,1657,1717
3940,250,1656,1712
3946,250,1629,1739
3952,250,1645,1729
3957,250,1648,1719
3963,250,1643,1735
3970,250,1657,1730
3975,250,1657,1700
3981,250,1647,1739
3987,250,1642,1752
3992,250,1649,1731
3998,250,1650,1756
4004,250,1642,1739
4009,250,1660,1744
4016,250,1665,1744
4022,250,1639,1725
4027,250,1638,1726
4033,250,1642,1736
4038,250,1659,1721
4044,250,1640,1724
4050,250,1662,1746
4056,250,1656,1736
4062,250,1639,1752
4068,250,1643,1729
4073,250,1646,1740
4079,250,1637,1711
4085,250,1651,1702
4090,250,1653,1735
4097,250,1658,1729
4103,250,1631,1732
4108,250,1628,1728
4114,250,1637,1741
4120,250,1625,1712
4125,250,1636,1688
4131,250,1659,1729
4137,250,1636,1728
4143,250,1626,1721
4149,250,1624,1739
4155,250,1637,1737
4160,250,1641,1735
4166,250,1640,1753
4172,250,1653,1725
4177,250,1632,1733
4184,250,1620,1713
4190,250,1633,1699
4195,250,1635,1729
4201,250,1641,1736
4206,250,1628,1711
4212,250,1650,1729
4218,250,1616,1720
4224,250,1616,1716
4230,250,1642,1727
4236,250,1642,1721
4241,250,1612,1732
4247,250,1621,1703
4253,250,1647,1712
4258,250,1628,1716
4264,250,1617,1700
4271,250,1624,1731
4276,250,1628,1716
4282,250,1619,1724
4288,250,1641,1688
4293,250,1641,1696
4299,250,1607,1720
4305,250,1600,1716
4311,250,1641,1720
4317,250,1618,1729
4323,250,1617,1713
4328,250,1644,1698
4334,250,1630,1706
4340,250,1615,1726
4345,250,1628,1720
4352,250,1643,1712
4357,250,1635,1723
4363,250,1618,1721
4369,250,1648,1716
4374,250,1636,1738
4380,250,1627,1729
4386,250,1636,1722
4391,250,1658,1718
4398,250,1631,1712
4404,250,1634,1722
4409,250,1656,1720
4415,250,1628,1705
4421,250,1619,1733
4426,250,1644,1734
4432,250,1638,1730
4439,250,1640,1732
4444,250,1637,1720
4450,250,1668,1732
4456,250,1628,1720
4461,250,1622,1738
4467,250,1662,1746
4473,250,1650,1743
4478,250,1640,1746
4485,250,1645,1730
4491,250,1658,1752
4496,250,1640,1727
4502,250,1623,1726
4508,250,1659,1740
4513,250,1628,1744
4519,250,1628,1722
4525,250,1656,1720
4531,250,1657,1753
4537,250,1624,1742
4542,250,1639,1735
4548,250,1664,1741
4554,250,1648,1743
4559,250,1651,1724
4566,250,1666,1725
4572,250,1656,1751
4577,250,1632,1742
4583,250,1640,1746
4589,250,1665,1721
4594,250,1636,1739
4600,250,1639,1728
4606,250,1655,1695
4612,250,1645,1748
4618,250,1639,1740
4624,250,1654,1727
4629,250,1655,1740
4635,250,1660,1717
4641,250,1656,1732
4646,250,1669,1743
4653,250,1648,1734
4659,250,1624,1739
4664,250,1647,1723
4670,250,1652,1712
4675,250,1656,1713
4681,250,1651,1732
4687,250,1645,1727
4692,250,1632,1740
4699,250,1635,1731
4705,250,1662,1723
4710,250,1660,1719
4716,250,1658,1706
4722,250,1655,1746
4727,250,1657,1735
4733,250,1661,1734
4740,250,1650,1752
4745,250,1672,1744
4751,250,1669,1727
4757,250,1663,1728
4762,250,1663,1739
4768,250,1652,1733
4774,250,1652,1736
4780,250,1645,1723
4786,250,1661,1735
4792,250,1673,1704
4797,250,1666,1705
4803,250,1661,1740
4809,250,1657,1737
4814,250,1653,1716
4820,250,1656,1732
4826,250,1652,1732
4832,250,1673,1720
4838,250,1666,1714
4843,250,1644,1744
4849,250,1664,1751
4855,250,1669,1724
4860,250,1667,1759
4867,250,1674,1728
4873,250,1677,1741
4878,250,1680,1740
4884,250,1644,1730
4890,250,1672,1757
4895,250,1672,1732
4901,250,1676,1736
4908,250,1670,1722
4913,250,1678,1749
4919,250,1661,1742
4925,250,1642,1749
4930,250,1671,1764
4936,250,1664,1741
4942,250,1660,1764
4947,250,1665,1734
4954,250,1679,1750
4960,250,1674,1747
4965,250,1663,1726
4971,250,1672,1776
4977,250,1661,1752
4982,250,1660,1756
4988,250,1670,1760
4995,250,1700,1753
5000,250,1670,1764
5006,250,1649,1774
5011,250,1665,1753
5017,250,1668,1732
5023,250,1675,1723
5028,250,1664,1732
5035,250,1678,1730
5041,250,1668,1762
5046,250,1644,1752
5052,250,1671,1760
5058,250,1656,1742
5063,250,1656,1723
5069,250,1649,1728
5075,250,1664,1723
5081,250,1630,1724
5087,250,1620,1726
5093,250,1649,1736
5098,250,1642,1720
5104,250,1662,1724
5110,250,1663,1728
5115,250,1658,1726
5122,250,1636,1744
5128,250,1615,1728
5133,250,1648,1746
5139,250,1640,1714
5145,250,1643,1699
5150,250,1638,1718
5156,250,1641,1700
5163,250,1627,1730
5168,250,1625,1722
5174,250,1647,1712
5180,250,1627,1715
5185,250,1612,1690
5191,250,1643,1705
5196,250,1632,1711
5202,250,1628,1715
5209,250,1636,1719
5214,250,1639,1709
5220,250,1642,1697
5226,250,1640,1735
5231,250,1644,1713
5237,250,1644,1711
5243,250,1624,1726
5249,250,1626,1722
5255,250,1636,1723
5261,250,1644,1719
5266,250,1636,1734
5272,250,1636,1719
5278,250,1632,1709
5283,250,1610,1709
5289,250,1644,1714
5296,250,1649,1730
5301,250,1624,1720
5307,250,1621,1732
5313,250,1628,1726
5318,250,1618,1728
5324,250,1634,1725
5330,250,1633,1716
5336,250,1646,1718
5342,250,1628,1718
5348,250,1646,1716
5353,250,1652,1733
5359,250,1640,1727
5364,250,1644,1735
5370,250,1650,1740
5377,250,1655,1718
5382,250,1648,1722
5388,250,1636,1716
5394,250,1640,1716
5399,250,1628,1743
5405,250,1641,1724
5411,250,1652,1724
5416,250,1647,1721
5423,250,1653,1730
5429,250,1648,1704
5434,250,1664,1739
5440,250,1642,1740
5446,250,1655,1712
5451,250,1672,1726
5457,250,1641,1723
5464,250,1640,1702
5469,250,1636,1706
5475,250,1652,1737
5481,250,1628,1720
5486,250,1650,1715
5492,250,1650,1724
5498,250,1650,1700
5504,250,1636,1713
5510,250,1646,1737
5516,250,1644,1719
5521,250,1635,1718
5527,250,1657,1713
5532,250,1659,1713
5538,250,1644,1725
5544,250,1632,1718
5550,250,1644,1740
5556,250,1638,1716
5562,250,1645,1716
5567,250,1655,1693
5573,250,1658,1708
5579,250,1642,1717
5584,250,1640,1696
5591,250,1653,1716
5597,250,1646,1712
5602,250,1642,1700
5608,250,1663,1693
5614,250,1652,1730
5619,250,1640,1710
5625,250,1640,1709
5632,250,1631,1727
5637,250,1657,1722
5643,250,1643,1718
5649,250,1657,1708
5654,250,1648,1728
5660,250,1635,1707
5665,250,1648,1689
5671,250,1637,1724
5678,250,1660,1723
5683,250,1648,1711
5689,250,1653,1720
5695,250,1645,1736
5700,250,1652,1720
5706,250,1653,1723
5712,250,1650,1716
5718,250,1654,1719
5724,250,1660,1719
5730,250,1654,1705
5735,250,1671,1729
5741,250,1660,1727
5747,250,1682,1712
5752,250,1668,1744
5758,250,1674,1720
5765,250,1669,1742
5770,250,1679,1728
5776,250,1679,1704
5782,250,1666,1728
5787,250,1681,1718
5793,250,1652,1708
5799,250,1679,1729
5805,250,1683,1751
5811,250,1682,1731
5817,250,1676,1737
5822,250,1659,1740
5828,250,1680,1736
5833,250,1678,1744
5839,250,1680,1741
5846,250,1691,1748
5851,250,1693,1752
5857,250,1664,1740
5863,250,1670,1745
5868,250,1670,1751
5874,250,1673,1752
5880,250,1680,1751
5885,250,1676,1757
5892,250,1681,1766
5898,250,1653,1744
5903,250,1673,1759
5909,250,1692,1751
5915,250,1677,1764
5920,250,1667,1753
5926,250,1680,1748
5933,250,1692,1765
5938,250,1668,1762
5944,250,1676,1742
5950,250,1674,1764
5955,250,1660,1752
5961,250,1662,1744
5967,250,1668,1744
5972,250,1675,1752
5979,250,1648,1764
5984,250,1664,1755
5990,250,1676,1751
5996,250,1670,1744
6001,250,1669,1755
6007,250,1665,1735
6013,250,1652,1728
6019,250,1642,1764
6025,250,1653,1741
6031,250,1665,1737
6036,250,1676,1748
6042,250,1665,1743
6048,250,1664,1736
6053,250,1661,1744
6060,250,1662,1761
6066,250,1672,1752
6071,250,1656,1764
6077,250,1672,1760
6083,250,1666,1747
6088,250,1676,1758
6094,250,1672,1732
6100,250,1664,1772
6106,250,1666,1747
6112,250,1648,1730
6118,250,1669,1745
6123,250,1656,1727
6129,250,1662,1747
6135,250,1671,1748
6140,250,1676,1751
6147,250,1675,1737
6152,250,1676,1731
6158,250,1661,1738
6164,250,1668,1748
6169,250,1651,1744
6175,250,1650,1751
6181,250,1665,1752
6187,250,1663,1741
6193,250,1662,1752
6199,250,1656,1736
6204,250,1671,1756
6210,250,1670,1758
6216,250,1670,1743
6221,250,1675,1768
6227,250,1681,1754
6234,250,1675,1728
6239,250,1663,1745
6245,250,1683,1745
6251,250,1674,1757
6256,250,1672,1748
6262,250,1669,1768
6268,250,1671,1770
6274,250,1664,1744
6280,250,1663,1756
6285,250,1672,1740
6291,250,1661,1756
6297,250,1668,1752
6302,250,1675,1739
6308,250,1672,1758
6315,250,1670,1745
6320,250,1662,1724
6326,250,1683,1760
6332,250,1671,1761
6337,250,1668,1740
6343,250,1668,1748
6349,250,1673,1754
6354,250,1656,1753
6361,250,1646,1751
6367,250,1672,1740
6372,250,1664,1752
6378,250,1673,1743
6384,250,1673,1700
6389,250,1672,1740
6395,250,1659,1755
