865,300,1344,1403
871,300,1346,1403
877,300,1348,1405
882,300,1349,1408
888,300,1349,1408
894,300,1349,1406
900,300,1348,1404
906,300,1344,1402
911,300,1340,1401
917,300,1340,1400
923,300,1344,1398
928,300,1346,1395
934,300,1345,1394
940,300,1341,1397
946,300,1338,1403
952,300,1338,1405
957,300,1341,1405
963,300,1341,1405
969,300,1338,1405
974,300,1335,1407
980,300,1333,1409
986,300,1331,1411
992,300,1331,1408
998,300,1332,1401
1003,300,1335,1391
1009,300,1337,1387
1015,300,1336,1389
1020,300,1334,1394
1027,300,1334,1396
1033,300,1336,1395
1038,300,1338,1396
1044,300,1338,1401
1050,300,1337,1407
1055,300,1336,1407
1061,300,1335,1402
1067,300,1334,1396
1073,300,1336,1392
1079,300,1338,1391
1084,300,1339,1393
1090,300,1337,1394
1096,300,1335,1394
1101,300,1331,1392
1107,300,1327,1392
1114,300,1326,1393
1119,300,1329,1394
1125,300,1333,1395
1131,300,1333,1397
1136,300,1331,1398
1142,300,1330,1398
1148,300,1333,1398
1154,300,1338,1395
1160,300,1339,1391
1166,300,1335,1390
1171,300,1330,1394
1177,300,1327,1398
1183,300,1327,1397
1188,300,1329,1393
1195,300,1330,1390
1201,300,1330,1390
1206,300,1329,1390
1212,300,1330,1393
1218,300,1332,1396
1223,300,1333,1397
1229,300,1331,1394
1235,300,1329,1393
1241,300,1330,1393
1247,300,1335,1395
1253,300,1338,1398
1258,300,1338,1400
1264,300,1334,1401
1270,300,1331,1398
1275,300,1331,1396
1282,300,1334,1393
1287,300,1333,1390
1293,300,1329,1389
1299,300,1328,1391
1304,300,1331,1394
1310,300,1335,1393
1316,300,1337,1391
1321,300,1336,1390
1328,300,1335,1393
1334,300,1338,1397
1339,300,1342,1398
1345,300,1344,1396
1351,300,1339,1395
1356,300,1333,1396
1362,300,1329,1398
1369,300,1328,1398
1374,300,1326,1398
1380,300,1323,1400
1386,300,1322,1400
1391,300,1325,1396
1397,300,1330,1391
1403,300,1333,1389
1409,300,1331,1385
1415,300,1326,1377
1421,300,1324,1370
1426,300,1326,1371
1432,300,1327,1381
1438,300,1325,1390
1443,300,1319,1393
1449,300,1316,1391
1456,300,1320,1390
1461,300,1329,1391
1467,300,1335,1391
1473,300,1332,1390
1478,300,1325,1389
1484,300,1323,1386
1489,300,1328,1384
1496,300,1336,1384
1502,300,1336,1386
1507,300,1332,1385
1513,300,1329,1382
1519,300,1333,1383
1524,300,1338,1391
1530,300,1335,1398
1537,300,1328,1400
1542,300,1325,1396
1548,300,1333,1391
1554,300,1342,1387
1559,300,1344,1386
1565,300,1336,1388
1571,300,1329,1392
1576,300,1332,1393
1583,300,1339,1395
1589,300,1342,1396
1594,300,1337,1393
1600,300,1330,1390
1606,300,1328,1388
1611,300,1334,1390
1617,300,1341,1395
1624,300,1342,1399
1629,300,1334,1401
1635,300,1325,1403
1641,300,1326,1405
1646,300,1334,1403
1652,300,1339,1399
1658,300,1338,1398
1664,300,1332,1399
1670,300,1328,1399
1676,300,1329,1395
1681,300,1332,1392
1687,300,1330,1391
1692,300,1323,1391
1698,300,1317,1392
1704,300,1318,1393
1710,300,1324,1392
1716,300,1326,1390
1722,300,1324,1390
1727,300,1322,1391
1733,300,1324,1390
1739,300,1329,1385
1744,300,1331,1383
1751,300,1329,1383
1757,300,1324,1383
1762,300,1321,1383
1768,300,1322,1385
1774,300,1324,1388
1779,300,1324,1389
1785,300,1325,1387
1792,300,1327,1386
1797,300,1329,1389
1803,300,1329,1392
1809,300,1326,1393
1814,300,1323,1393
1820,300,1320,1395
1826,300,1319,1396
1831,300,1318,1394
1838,300,1316,1389
1844,300,1313,1387
1849,300,1313,1388
1855,300,1317,1386
1861,300,1320,1382
1866,300,1320,1379
1872,300,1317,1379
1879,300,1313,1380
1884,300,1314,1380
1890,300,1319,1383
1896,300,1323,1387
1901,300,1322,1388
1907,300,1320,1384
1912,300,1320,1378
1918,300,1320,1377
1925,300,1319,1378
1930,300,1318,1378
1936,300,1317,1379
1942,300,1316,1381
1947,300,1313,1383
1953,300,1312,1385
1959,300,1313,1384
1965,300,1315,1378
1971,300,1316,1369
1977,300,1316,1364
1982,300,1316,1367
1988,300,1315,1376
1994,300,1314,1382
1999,300,1316,1382
2006,300,1319,1380
2012,300,1318,1378
2017,300,1314,1376
2023,300,1312,1374
2029,300,1314,1371
2034,300,1317,1369
2040,300,1320,1367
2046,300,1321,1368
2052,300,1321,1375
2058,300,1321,1382
2064,300,1321,1383
2069,300,1321,1377
2075,300,1316,1373
2081,300,1309,1376
2086,300,1307,1379
2093,300,1310,1378
2099,300,1314,1375
2104,300,1316,1376
2110,300,1317,1378
2115,300,1318,1377
2121,300,1316,1375
2127,300,1312,1374
2132,300,1311,1373
2139,300,1311,1368
2145,300,1312,1362
2150,300,1312,1361
2156,300,1313,1366
2162,300,1316,1371
2167,300,1319,1371
2173,300,1319,1369
2180,300,1319,1370
2185,300,1319,1373
2191,300,1319,1375
2197,300,1319,1373
2202,300,1319,1372
2208,300,1319,1374
2214,300,1318,1376
2220,300,1318,1378
2226,300,1319,1378
2232,300,1320,1374
2237,300,1319,1366
2243,300,1317,1362
2249,300,1317,1365
2254,300,1317,1370
2260,300,1318,1373
2267,300,1320,1373
2272,300,1320,1379
2278,300,1319,1386
2284,300,1320,1388
2289,300,1323,1386
2295,300,1327,1385
2301,300,1327,1385
2307,300,1323,1384
2313,300,1320,1381
2319,300,1320,1380
2324,300,1321,1381
2330,300,1323,1380
2335,300,1324,1380
2341,300,1323,1383
2348,300,1324,1388
2353,300,1328,1393
2359,300,1331,1396
2365,300,1330,1396
2370,300,1326,1395
2376,300,1324,1395
2382,300,1324,1390
2387,300,1323,1382
2394,300,1322,1374
2400,300,1321,1374
2405,300,1322,1377
2411,300,1322,1377
2417,300,1320,1376
2422,300,1319,1376
2428,300,1320,1378
2435,300,1322,1379
2440,300,1322,1380
2446,300,1320,1383
2452,300,1317,1385
2457,300,1314,1384
2463,300,1314,1381
2469,300,1317,1381
2475,300,1320,1383
2481,300,1321,1386
2487,300,1320,1387
2492,300,1320,1385
2498,300,1319,1382
2504,300,1317,1381
2509,300,1316,1384
2515,300,1319,1385
2522,300,1322,1381
2527,300,1323,1377
2533,300,1322,1378
2539,300,1321,1380
2544,300,1317,1380
2550,300,1313,1381
2555,300,1311,1384
2562,300,1312,1386
2568,300,1314,1382
2573,300,1313,1373
2579,300,1314,1367
2585,300,1318,1369
2590,300,1322,1375
2596,300,1324,1378
